No,オーダーID,オーダー日付,日付キー,都道府県,市,地域,郵便番号,連絡先,顧客名,顧客ID,プロダクト,ライセンス,売上,品数,ディスカウント,利益
9575,関東-2019-148495,2019/08/13,20190813,東京,小平市,関東,1870021,Luke Bower,イオン,1025,SaaS Connector Pack,5OG3P23PAJ,31.56,3,0,10.4148
9576,九州-2019-143147,2019/05/26,20190526,福岡,久留米市,九州,8300062,Lisa Wilkins,ゆうちょ銀行,1011,FinanceHub,LMJ96LMQEY,105.686,1,0.3,-28.6862
9577,九州-2019-143147,2019/05/26,20190526,福岡,久留米市,九州,8300062,Lisa Wilkins,ゆうちょ銀行,1011,Big Ol Database,Y18GEC42UN,399.54,2,0.4,-79.908
9578,九州-2019-143147,2019/05/26,20190526,福岡,久留米市,九州,8300062,Lisa Wilkins,ゆうちょ銀行,1011,FinanceHub,3TI0J64TPT,104.93,5,0.3,-4.497
9579,関西-2021-152975,2021/09/15,20210915,大阪,大阪市,関西,5300043,Peter Quinn,エディオン,1095,Site Analytics,EB3OVYSJAR,1079.85,3,0,323.955
9580,関西-2021-152975,2021/09/15,20210915,大阪,大阪市,関西,5300043,Peter Quinn,エディオン,1095,Marketing Suite - Gold,HGQRHX2N2F,70.98,1,0,3.549
9581,関西-2021-152975,2021/09/15,20210915,大阪,大阪市,関西,5300043,Peter Quinn,エディオン,1095,ChatBot Plugin,G85PMHVICC,29.95,5,0,8.6855
9582,関西-2021-152975,2021/09/15,20210915,大阪,大阪市,関西,5300043,Peter Quinn,エディオン,1095,FinanceHub,TDTRRKZEKJ,589.41,5,0.1,-6.549
9583,中部-2020-107475,2020/06/08,20200608,愛知,名古屋市,中部,4598001,Ella Paige,3M,1063,Storage,NQD60O31HI,9.648,6,0.2,3.4974
9584,関西-2021-116127,2021/06/26,20210626,大阪,大阪市,関西,5300044,Victor Lewis,みずほ,1065,Marketing Suite,AIF06KSW5M,400.784,1,0.2,-5.0098
9585,関東-2021-132584,2021/08/27,20210827,茨城,日立市,関東,3110402,Chloe White,Marathon Petroleum,1061,Marketing Suite - Gold,BOSFLKM9OV,53.72,4,0,13.9672
9586,関西-2020-160598,2020/08/27,20200827,兵庫,西宮市,関西,6691122,Carl Powell,Lukoil,1044,Support,H1TISCAZVW,31.008,1,0.2,11.2404
9587,関東-2020-108630,2020/11/19,20201119,東京,江戸川区,関東,1058707,Harry Sharp,Valero Energy,1093,ContactMatcher,MTZGZWNNNU,61.12,5,0.2,22.156
9588,九州-2021-129203,2021/04/18,20210418,長崎,長崎市,九州,8500908,James Terry,みずほ,1065,Marketing Suite - Gold,QL41PF17OA,195.136,4,0.2,-43.9056
9589,九州-2021-110940,2021/07/24,20210724,長崎,島原市,九州,8591414,Evan Jackson,りそな,1080,ChatBot Plugin,QAUJZRLVOV,121.536,4,0.2,15.192
9590,九州-2018-119172,2018/05/11,20180511,長崎,長崎市,九州,8500908,Jacob Hart,ファイザー,1074,Support,7N2BP06BME,17.472,3,0.2,5.6784
9591,九州-2018-119172,2018/05/11,20180511,長崎,長崎市,九州,8500908,Jacob Hart,ファイザー,1074,ContactMatcher,MOAFVAFCEL,104.58,9,0.8,-172.557
9592,九州-2020-105452,2020/07/29,20200729,福岡,春日市,九州,8160814,Andrew Sanderson,ローソン銀行,1101,SaaS Connector Pack,ZI4TC7EL2N,24.7,5,0.6,-9.88
9593,九州-2020-105452,2020/07/29,20200729,福岡,春日市,九州,8160814,Andrew Sanderson,ローソン銀行,1101,SaaS Connector Pack,I14A6SAT4B,302.72,5,0.6,-378.4
9594,関西-2021-108931,2021/09/15,20210915,大阪,大阪市,関西,5300044,Felicity Sutherland,ローソン,1096,Support,PSQ0757OFF,8.56,2,0,3.852
9595,関西-2021-108931,2021/09/15,20210915,大阪,大阪市,関西,5300044,Felicity Sutherland,ローソン,1096,Support,SBJ03AOMW9,11.56,2,0,5.6644
9596,関東-2021-104619,2021/01/25,20210125,東京,中央区,関東,1030008,William May,ソフトバンク,1010,OneView,65R3PJF4DC,25.86,3,0,6.7236
9597,関東-2021-104619,2021/01/25,20210125,東京,中央区,関東,1030008,William May,ソフトバンク,1010,ContactMatcher,5C94O7XESY,276.784,2,0.2,89.9548
9598,関東-2021-104619,2021/01/25,20210125,東京,中央区,関東,1030008,William May,ソフトバンク,1010,Site Analytics,RG5G7Q2P0N,110.352,3,0.2,8.2764
9599,関東-2019-149517,2019/09/19,20190919,東京,中野区,関東,1640011,Sean Randall,トヨタ,1087,SaaS Connector Pack,IZCWVDDYQ4,60.84,3,0,19.4688
9600,四国-2019-116841,2019/04/14,20190414,香川,高松市,四国,7618073,Michelle Thomson,シーユーシー,1029,OneView,4MTPWI6E2R,35.208,1,0.2,2.6406
9601,九州-2021-107797,2021/05/09,20210509,福岡,北九州市,九州,8070071,Hannah Sanderson,楽天グループ,1094,Support,U95J64D1YA,41.472,8,0.2,14.5152
9602,中国-2020-117604,2020/09/05,20200905,島根,出雲市,中国,6930071,Oliver Bond,金沢QOLセンター,1092,Support,O2DAYW6MZM,239.5,5,0,114.96
9603,中部-2018-130155,2018/05/19,20180519,長野,岡谷市,中部,3940043,Sally Wallace,日本包材株式会社,1088,Support,5L0NH141NH,34.2,5,0,9.234
9604,関西-2020-129861,2020/06/18,20200618,大阪,豊中市,関西,5600042,Liam Robertson,京セラ,1097,ContactMatcher,MP6DRGU564,376.866,3,0.4,-213.5574
9605,中部-2019-138625,2019/11/02,20191102,長野,飯山市,中部,3892253,Benjamin Fisher,ENEOS,1017,OneView,8OAWNUXHYS,197.72,4,0,55.3616
9606,関東-2021-122672,2021/11/05,20211105,千葉,千葉市,関東,2600002,Ruth Vaughan,日産自動車,1009,Data Smasher,6LIY34DKJJ,70.72,4,0.2,-6.188
9607,関東-2021-122672,2021/11/05,20211105,千葉,千葉市,関東,2600002,Ruth Vaughan,日産自動車,1009,Marketing Suite - Gold,IPXPEHPJV9,194.352,3,0.2,-43.7292
9608,関西-2021-117128,2021/12/06,20211206,大阪,大阪市,関西,5300044,Jasmine Greene,ヤマダ電機,1048,Support,BCZN84YSW1,21.6,6,0,9.936
9609,関西-2021-117128,2021/12/06,20211206,大阪,大阪市,関西,5300044,Jasmine Greene,ヤマダ電機,1048,FinanceHub,BXLVBDFRR0,11.07,3,0,5.2029
9610,関東-2020-130638,2020/05/17,20200517,東京,千代田区,関東,1000012,Deirdre McDonald,シーユーシー,1029,SaaS Connector Pack,KFOLLJAKUC,282.84,4,0,19.7988
9611,関東-2020-130638,2020/05/17,20200517,東京,千代田区,関東,1000012,Deirdre McDonald,シーユーシー,1029,FinanceHub,6XBM2VN1WX,27.72,9,0,13.3056
9612,中国-2021-144365,2021/10/25,20211025,広島,東広島市,中国,7392615,Colin Morgan,日立製作所,1014,Storage,I6PSPYKO9L,11.68,4,0,5.256
9613,関東-2020-110086,2020/09/19,20200919,東京,狛江市,関東,2010016,Zoe Ferguson,Ubie,1038,Site Analytics,7JZ406MUYP,239.984,2,0.2,23.9984
9614,関東-2018-128524,2018/11/11,20181111,神奈川,横浜市,関東,2200046,Jonathan Clark,農林中央金庫,1003,OneView,XVUHFCI7VE,22.98,1,0,6.894
9615,関東-2018-128524,2018/11/11,20181111,神奈川,横浜市,関東,2200046,Jonathan Clark,農林中央金庫,1003,Data Smasher,XLBG570F9B,102.13,7,0,15.3195
9616,関東-2018-128524,2018/11/11,20181111,神奈川,横浜市,関東,2200046,Jonathan Clark,農林中央金庫,1003,ContactMatcher,7ODY6QJZ2Z,2033.584,2,0.2,762.594
9617,関東-2020-140256,2020/08/23,20200823,東京,千代田区,関東,1000003,Diana Black,農林中央金庫,1003,ChatBot Plugin,FHGBB2NW0J,5.76,2,0,1.6704
9618,関東-2021-160633,2021/11/17,20211117,千葉,浦安市,関東,2790025,Leah Murray,NTTデータ,1076,Alchemy,KBG627T3JF,899.982,3,0.4,74.9985
9619,関東-2021-160633,2021/11/17,20211117,千葉,浦安市,関東,2790025,Leah Murray,NTTデータ,1076,ChatBot Plugin,GXRNWM7138,86.352,3,0.2,5.397
9620,関東-2021-160633,2021/11/17,20211117,千葉,浦安市,関東,2790025,Leah Murray,NTTデータ,1076,Data Smasher,TRW6K00QVO,139.96,5,0.2,-1.7495
9621,関東-2018-115133,2018/09/26,20180926,千葉,千葉市,関東,2600002,Michelle Hemmings,三越伊勢丹,1057,OneView,1IFMQHZJP8,16.704,6,0.2,1.2528
9622,関東-2018-115133,2018/09/26,20180926,千葉,千葉市,関東,2600002,Michelle Hemmings,三越伊勢丹,1057,Data Smasher,M3KKEGTJM1,3.152,2,0.2,0.4728
9623,関東-2018-115133,2018/09/26,20180926,千葉,千葉市,関東,2600002,Michelle Hemmings,三越伊勢丹,1057,Support,K69P1R2GQ3,32.896,4,0.2,11.1024
9624,九州-2021-137449,2021/06/30,20210630,福岡,北九州市,九州,8070071,Alan Hudson,富士フィルム,1045,OneView,VQXQHCAY0V,21.392,2,0.8,-54.5496
9625,九州-2021-137449,2021/06/30,20210630,福岡,北九州市,九州,8070071,Alan Hudson,富士フィルム,1045,ContactMatcher,M14XNSSPPY,307.314,3,0.3,-39.5118
9626,九州-2021-137449,2021/06/30,20210630,福岡,北九州市,九州,8070071,Alan Hudson,富士フィルム,1045,Marketing Suite,KBM8CNT2HB,409.9992,3,0.32,-96.4704
9627,九州-2021-103520,2021/09/24,20210924,福岡,久留米市,九州,8300062,Diane Mills,ブリヂストン,1041,Support,MJPOCPZRDY,9.248,2,0.2,3.3524
9628,関東-2018-139283,2018/11/23,20181123,茨城,日立市,関東,3160001,Warren Butler,セブン銀行,1006,ContactMatcher,XQ3K57E5DG,14.67,3,0,6.7482
9629,関東-2018-118192,2018/01/14,20180114,千葉,市原市,関東,3160012,Faith Robertson,シーユーシー,1029,Support,D4Z08RLOMC,37.408,7,0.2,13.0928
9630,関東-2018-118192,2018/01/14,20180114,千葉,市原市,関東,3160012,Faith Robertson,シーユーシー,1029,ContactMatcher,B7R2G3A150,3.438,2,0.7,-2.5212
9631,関西-2020-168844,2020/06/01,20200601,大阪,大阪市,関西,5300044,Amy Edmunds,三井住友,1042,ContactMatcher,QTC01AOLA8,7.152,3,0.2,2.3244
9632,関西-2020-168844,2020/06/01,20200601,大阪,大阪市,関西,5300044,Amy Edmunds,三井住友,1042,Site Analytics,0EIHYWQ7KQ,179.7,6,0,88.053
9633,中部-2021-154809,2021/02/14,20210214,静岡,静岡市,中部,4200948,Theresa Cameron,パナソニック,1043,OneView,067KDJQHDS,90.64,8,0,38.9752
9634,関西-2018-151330,2018/10/14,20181014,京都,京都市,関西,6011436,Keith Paige,ゆうちょ銀行,1011,Data Smasher,T6RXKVEE7A,177,3,0,30.09
9635,関西-2018-151330,2018/10/14,20181014,京都,京都市,関西,6011436,Keith Paige,ゆうちょ銀行,1011,Marketing Suite - Gold,UK84TSV097,79.45,7,0,22.246
9636,関西-2018-151330,2018/10/14,20181014,京都,京都市,関西,6011436,Keith Paige,ゆうちょ銀行,1011,FinanceHub,GL4IHANVPZ,1628.82,9,0,260.6112
9637,関東-2018-124702,2018/11/18,20181118,神奈川,横浜市,関東,2200045,Diane Mills,ブリヂストン,1041,SaaS Connector Pack,LEXRX0VX1W,137.54,2,0,55.016
9638,関東-2018-124702,2018/11/18,20181118,神奈川,横浜市,関東,2200045,Diane Mills,ブリヂストン,1041,ContactMatcher,O56YSGTIJH,730.2,4,0,94.926
9639,関東-2021-125808,2021/11/13,20211113,東京,千代田区,関東,1006811,Sean Scott,SMBC銀行,1078,Support,99Z40GE2TM,11.56,2,0,5.6644
9640,関西-2019-116638,2019/01/28,20190128,京都,宇治市,関西,6110021,Rebecca Wilson,SMBC,1068,ContactMatcher,MENYXXSXEX,4297.644,13,0.4,-1862.3124
9641,関東-2018-104563,2018/03/07,20180307,神奈川,横浜市,関東,2200045,Stewart Vance,富士通,1086,ChatBot Plugin,4F6OHOQVR2,20.65,5,0,9.499
9642,関東-2018-104563,2018/03/07,20180307,神奈川,横浜市,関東,2200045,Stewart Vance,富士通,1086,Marketing Suite - Gold,E8AOM8EYFP,204.9,5,0,0
9643,関東-2018-104563,2018/03/07,20180307,神奈川,横浜市,関東,2200045,Stewart Vance,富士通,1086,FinanceHub,Y72P514WOS,436.704,6,0.2,21.8352
9644,関東-2018-104563,2018/03/07,20180307,神奈川,横浜市,関東,2200045,Stewart Vance,富士通,1086,FinanceHub,8VEXIVTQG7,481.568,2,0.2,54.1764
9645,関東-2021-107979,2021/06/09,20210609,埼玉,さいたま市,関東,3300062,Ian McGrath,Apple,1008,Data Smasher,FQIPR0K31P,89.544,7,0.2,12.3123
9646,関東-2021-107979,2021/06/09,20210609,埼玉,さいたま市,関東,3300062,Ian McGrath,Apple,1008,Marketing Suite - Gold,2E2I4YPA55,35.168,2,0.2,-8.3524
9647,関東-2021-107979,2021/06/09,20210609,埼玉,さいたま市,関東,3300062,Ian McGrath,Apple,1008,ContactMatcher,H8L17SKU49,72.588,2,0.7,-48.392
9648,中部-2018-150518,2018/11/19,20181119,静岡,静岡市,中部,4200948,Blake Short,ヤマダ電機,1048,Marketing Suite - Gold,OZCNGRMGOU,221.16,4,0,57.5016
9649,中部-2018-150518,2018/11/19,20181119,静岡,静岡市,中部,4200948,Blake Short,ヤマダ電機,1048,Site Analytics,YMGLDLST07,281.97,3,0,78.9516
9650,関東-2020-107104,2020/11/27,20201127,東京,千代田区,関東,1006025,Leonard Springer,日本包材株式会社,1088,Marketing Suite,KMXL5J663R,3406.664,8,0.15,160.3136
9651,関東-2020-107104,2020/11/27,20201127,東京,千代田区,関東,1006025,Leonard Springer,日本包材株式会社,1088,ChatBot Plugin,EBSUFKWYC1,37.17,9,0,10.4076
9652,関東-2020-107104,2020/11/27,20201127,東京,千代田区,関東,1006025,Leonard Springer,日本包材株式会社,1088,OneView,FTUJVEDUBG,64.96,2,0,19.488
9653,関東-2020-107104,2020/11/27,20201127,東京,千代田区,関東,1006025,Leonard Springer,日本包材株式会社,1088,SaaS Connector Pack,FN80JW1U4O,595.38,6,0,297.69
9654,関東-2021-161893,2021/01/24,20210124,埼玉,さいたま市,関東,1748743,Emily Morrison,ファイザー,1074,Data Smasher,CGPRWQ2JD7,95.984,2,0.2,11.998
9655,関東-2021-161893,2021/01/24,20210124,埼玉,さいたま市,関東,1748743,Emily Morrison,ファイザー,1074,ContactMatcher,ZELOY33UYE,4.938,2,0.7,-3.6212
9656,関西-2018-156160,2018/09/22,20180922,大阪,大阪市,関西,5570001,Victoria Ellison,SMBC,1068,SaaS Connector Pack,MHZBX1T15S,97.44,3,0,35.0784
9657,関西-2018-156160,2018/09/22,20180922,大阪,大阪市,関西,5570001,Victoria Ellison,SMBC,1068,ContactMatcher,AXYLTET1NF,3.984,1,0.2,1.3944
9658,関西-2018-156160,2018/09/22,20180922,大阪,大阪市,関西,5570001,Victoria Ellison,SMBC,1068,ChatBot Plugin,FHYO206Z2T,13.04,4,0,5.7376
9659,関西-2018-156160,2018/09/22,20180922,大阪,大阪市,関西,5570001,Victoria Ellison,SMBC,1068,FinanceHub,E5U2M4BHOQ,579.528,4,0.1,83.7096
9660,関東-2018-100860,2018/03/26,20180326,東京,小平市,関東,1870021,Faith Campbell,農林中央金庫,1003,FinanceHub,T3NURF3EZL,18.75,5,0,9
9661,関東-2020-160717,2020/06/07,20200607,東京,調布市,関東,1820016,Andrea Hughes,Royal Dutch Shell,1031,Site Analytics,OE3WGPY1VH,3023.928,9,0.2,226.7946
9662,関東-2020-160717,2020/06/07,20200607,東京,調布市,関東,1820016,Andrea Hughes,Royal Dutch Shell,1031,Data Smasher,IET0SPUKM1,26.96,2,0,3.7744
9663,関東-2020-160717,2020/06/07,20200607,東京,調布市,関東,1820016,Andrea Hughes,Royal Dutch Shell,1031,Site Analytics,ZS6Q9CACMQ,477.6,3,0.2,161.19
9664,関東-2021-132619,2021/09/01,20210901,東京,港区,関東,1055113,Leonard Dyer,日産自動車,1009,Marketing Suite - Gold,YZ4E4RN4SR,193.95,3,0,9.6975
9665,関東-2019-120957,2019/12/07,20191207,東京,江戸川区,関東,1320032,Zoe Avery,Apple,1008,Support,WDC5ZYUQTM,12.96,2,0,6.2208
9666,関東-2021-157448,2021/11/17,20211117,東京,千代田区,関東,1006003,Rose Scott,セブン＆アイ・ホールディングス,1026,SaaS Connector Pack,30QJTC615E,119.94,3,0,23.988
9667,関東-2021-157448,2021/11/17,20211117,東京,千代田区,関東,1006003,Rose Scott,セブン＆アイ・ホールディングス,1026,SaaS Connector Pack,JX7C333E0S,12.42,3,0,4.4712
9668,関東-2020-126270,2020/04/24,20200424,東京,荒川区,関東,1168522,Brian Peters,関西電力,1023,ContactMatcher,RW5YI29G72,18.088,7,0.2,6.5569
9669,関東-2020-126270,2020/04/24,20200424,東京,荒川区,関東,1168522,Brian Peters,関西電力,1023,SaaS Connector Pack - Gold,25IHP2TRMB,71.97,3,0,35.985
9670,中国-2021-145275,2021/04/03,20210403,広島,広島市,中国,7390302,Nathan Hughes,日本通運,1098,FinanceHub,UE8JQPQI8T,14.94,3,0,6.8724
9671,関西-2019-133396,2019/08/13,20190813,京都,長岡京市,関西,6170000,Phil Short,NTTデータ,1076,ChatBot Plugin,1PWJMDUM38,64.68,7,0.2,8.085
9672,関東-2021-140312,2021/11/14,20211114,東京,品川区,関東,1358587,Trevor Langdon,イズミ,1085,Site Analytics,MSQZZ5QM4O,22,5,0.2,1.375
9673,中部-2020-114867,2020/12/24,20201224,愛知,名古屋市,中部,4598001,Una Hudson,ソフトバンク,1010,Support,J9JMJ0450Z,7.968,2,0.2,2.6892
9674,中部-2020-114867,2020/12/24,20201224,愛知,名古屋市,中部,4598001,Una Hudson,ソフトバンク,1010,Site Analytics,ZXARO4DUPC,1499.97,5,0.4,-374.9925
9675,九州-2018-164644,2018/07/22,20180722,福岡,福岡市,九州,8100001,Kevin Morrison,ウェルモ,1007,Marketing Suite - Gold,VV2Z0WSLRY,26.632,1,0.2,1.3316
9676,関東-2020-137393,2020/05/07,20200507,東京,品川区,関東,1358587,Jonathan Brown,Oracle,1072,SaaS Connector Pack,40YMYWFO0S,41.6,4,0,14.144
9677,九州-2018-120145,2018/11/28,20181128,鹿児島,南九州市,九州,8970212,Kimberly MacDonald,野村総合研究所,1033,SaaS Connector Pack - Gold,D7GJMEEY5J,64.02,6,0,29.4492
9678,関西-2020-144785,2020/04/19,20200419,大阪,大阪市,関西,5300002,Peter Nolan,Amazon,1004,ChatBot Plugin,PDDBP0E5D7,6.99,3,0,2.0271
9679,関西-2020-144785,2020/04/19,20200419,大阪,大阪市,関西,5300002,Peter Nolan,Amazon,1004,Support,46U072XVU7,6.84,1,0,1.8468
9680,関東-2019-130113,2019/12/27,20191227,東京,港区,関東,1055121,Ryan Jackson,エクサウィザーズ,1001,Marketing Suite - Gold,5VWS47X2VR,323.1,2,0,61.389
9681,関東-2019-130113,2019/12/27,20191227,東京,港区,関東,1055121,Ryan Jackson,エクサウィザーズ,1001,Site Analytics,EOSOIMVR0J,668.16,9,0.2,75.168
9682,関東-2021-122770,2021/12/14,20211214,東京,港区,関東,1050000,Sean Scott,SMBC銀行,1078,FinanceHub,ITDGXS6I7A,8.64,3,0,4.2336
9683,関東-2021-122770,2021/12/14,20211214,東京,港区,関東,1050000,Sean Scott,SMBC銀行,1078,Support,XS7AQM2ZDS,38.88,6,0,18.6624
9684,関東-2021-122770,2021/12/14,20211214,東京,港区,関東,1050000,Sean Scott,SMBC銀行,1078,SaaS Connector Pack,2O2SH4LKZU,201.04,8,0,54.2808
9685,関東-2021-122770,2021/12/14,20211214,東京,港区,関東,1050000,Sean Scott,SMBC銀行,1078,Support,H6YT2GKOJZ,12.96,2,0,6.3504
9686,関東-2021-118668,2021/01/03,20210103,東京,千代田区,関東,1000012,Molly Martin,三越伊勢丹,1057,Data Smasher,I9M1T5GQGD,16.59,1,0,5.8065
9687,関東-2021-116498,2021/05/31,20210531,東京,新宿区,関東,1606111,Harry McLean,農林中央金庫,1003,ChatBot Plugin,W25IZV57C6,35.1,6,0,10.179
9688,九州-2021-130603,2021/10/01,20211001,福岡,豊前市,九州,8280082,Angela Churchill,Valero Energy,1093,ContactMatcher,29P671QNQ6,11.646,9,0.8,-17.469
9689,中部-2021-135986,2021/06/21,20210621,長野,長野市,中部,3812344,Sonia Ince,ヤマト,1052,Support,9A1UP5C2F3,32.4,5,0,15.552
9690,中部-2021-135986,2021/06/21,20210621,長野,長野市,中部,3812344,Sonia Ince,ヤマト,1052,Site Analytics,UM42FPHGM3,503.96,4,0,125.99
9691,関西-2021-140536,2021/04/05,20210405,大阪,大阪市,関西,5300044,Jennifer Payne,十八親和銀行,1100,ChatBot Plugin,48UI7UKJE9,7.04,4,0,2.0416
9692,九州-2019-130183,2019/11/13,20191113,福岡,福岡市,九州,8100001,Peter McLean,ファイザー,1074,Marketing Suite,BYR1JKOEZV,613.9992,3,0.32,-18.0588
9693,中国-2019-107902,2019/08/28,20190828,広島,尾道市,中国,7222431,Steven Henderson,Sony,1028,Marketing Suite - Gold,49FGOGHPXL,470.36,11,0,122.2936
9694,関東-2021-130148,2021/09/25,20210925,東京,港区,関東,1055109,Sean Bower,野村総合研究所,1033,Support,95U5Q0T9Q9,31.08,6,0,15.2292
9695,関東-2021-130148,2021/09/25,20210925,東京,港区,関東,1055109,Sean Bower,野村総合研究所,1033,Support,TWPUWLW02X,7.3,2,0,2.19
9696,関東-2020-151260,2020/12/12,20201212,千葉,館山市,関東,2940022,Kevin Mitchell,JAバンク,1035,OneView,5B20WO8C4C,73.536,4,0.2,9.192
9697,関東-2018-144281,2018/06/10,20180610,茨城,日立市,関東,3160014,Jan Clark,IBM,1015,FinanceHub,JNCZNBNZEN,491.55,5,0,240.8595
9698,中部-2020-122511,2020/03/12,20200312,愛知,名古屋市,中部,4598001,Penelope Ball,高島屋,1059,SaaS Connector Pack,4YWEWPDTWM,30.336,4,0.2,9.48
9699,関東-2021-154116,2021/12/16,20211216,東京,調布市,関東,1820016,John Davies,Ubie,1038,Support,17Z37CTX06,22.83,3,0,10.7301
9700,関東-2021-154116,2021/12/16,20211216,東京,調布市,関東,1820016,John Davies,Ubie,1038,OneView,6DVCXVAK1Z,54.32,4,0,16.296
9701,関東-2021-154116,2021/12/16,20211216,東京,調布市,関東,1820016,John Davies,Ubie,1038,Site Analytics,DOIL3U3DC8,196.776,3,0.2,14.7582
9702,関東-2020-105291,2020/10/31,20201031,東京,葛飾区,関東,1248509,Bernadette Black,日本郵政,1090,Storage,RJ8CLR5RYA,3.62,2,0,1.1946
9703,関西-2021-147032,2021/08/01,20210801,京都,向日市,関西,6170001,Natalie Skinner,伊藤忠,1032,Support,6ACGJCESFT,11.54,1,0,5.5392
9704,関西-2021-147032,2021/08/01,20210801,京都,向日市,関西,6170001,Natalie Skinner,伊藤忠,1032,ContactMatcher,B0KHRYT1HS,849.95,5,0,390.977
9705,関西-2021-147032,2021/08/01,20210801,京都,向日市,関西,6170001,Natalie Skinner,伊藤忠,1032,ContactMatcher,IOJ0YC5G4O,11.01,3,0,5.3949
9706,関東-2021-125990,2021/10/20,20211020,東京,港区,関東,1055104,Lucas Taylor,Coca-Cola,1021,ContactMatcher,LJPRX8U2CJ,39.624,3,0.2,13.8684
9707,関東-2020-161746,2020/10/22,20201022,東京,千代田区,関東,1000012,Colin Morgan,日立製作所,1014,FinanceHub,RX6HJ5KG54,242.136,3,0.2,12.1068
9708,関東-2020-161746,2020/10/22,20201022,東京,千代田区,関東,1000012,Colin Morgan,日立製作所,1014,ChatBot Plugin,4BK581WEW4,12.39,3,0,5.6994
9709,関東-2020-161746,2020/10/22,20201022,東京,千代田区,関東,1000012,Colin Morgan,日立製作所,1014,SaaS Connector Pack,GMGJN6AGHR,19.96,2,0,5.5888
